0.000000 	 0.000000 
0.003142 	 0.009087 
0.006283 	 0.018173 
0.009425 	 0.027260 
0.012566 	 0.036347 
0.015708 	 0.045434 
0.018850 	 0.054520 
0.021991 	 0.063607 
0.025133 	 0.072693 
0.028274 	 0.081780 
0.031416 	 0.090866 
0.034558 	 0.099953 
0.037699 	 0.109039 
0.040841 	 0.118125 
0.043982 	 0.127211 
0.047124 	 0.136297 
0.050265 	 0.145383 
0.053407 	 0.154469 
0.056549 	 0.163555 
0.059690 	 0.172641 
0.062832 	 0.181726 
0.065973 	 0.190811 
0.069115 	 0.199896 
0.072257 	 0.208982 
0.075398 	 0.218066 
0.078540 	 0.227151 
0.081681 	 0.236236 
0.084823 	 0.245320 
0.087965 	 0.254404 
0.091106 	 0.263488 
0.094248 	 0.272572 
0.097389 	 0.281656 
0.100531 	 0.290739 
0.103673 	 0.299822 
0.106814 	 0.308905 
0.109956 	 0.317988 
0.113097 	 0.327070 
0.116239 	 0.336152 
0.119381 	 0.345234 
0.122522 	 0.354316 
0.125664 	 0.363397 
0.128805 	 0.372479 
0.131947 	 0.381560 
0.135088 	 0.390640 
0.138230 	 0.399720 
0.141372 	 0.408800 
0.144513 	 0.417880 
0.147655 	 0.426959 
0.150796 	 0.436038 
0.153938 	 0.445117 
0.157080 	 0.454195 
0.160221 	 0.463273 
0.163363 	 0.472351 
0.166504 	 0.481428 
0.169646 	 0.490505 
0.172788 	 0.499581 
0.175929 	 0.508657 
0.179071 	 0.517733 
0.182212 	 0.526809 
0.185354 	 0.535883 
0.188496 	 0.544958 
0.191637 	 0.554032 
0.194779 	 0.563106 
0.197920 	 0.572179 
0.201062 	 0.581251 
0.204204 	 0.590324 
0.207345 	 0.599396 
0.210487 	 0.608467 
0.213628 	 0.617538 
0.216770 	 0.626608 
0.219911 	 0.635678 
0.223053 	 0.644747 
0.226195 	 0.653816 
0.229336 	 0.662884 
0.232478 	 0.671952 
0.235619 	 0.681020 
0.238761 	 0.690086 
0.241903 	 0.699152 
0.245044 	 0.708218 
0.248186 	 0.717283 
0.251327 	 0.726347 
0.254469 	 0.735411 
0.257611 	 0.744475 
0.260752 	 0.753537 
0.263894 	 0.762599 
0.267035 	 0.771661 
0.270177 	 0.780721 
0.273319 	 0.789781 
0.276460 	 0.798841 
0.279602 	 0.807900 
0.282743 	 0.816958 
0.285885 	 0.826015 
0.289027 	 0.835072 
0.292168 	 0.844128 
0.295310 	 0.853183 
0.298451 	 0.862238 
0.301593 	 0.871292 
0.304734 	 0.880345 
0.307876 	 0.889398 
0.311018 	 0.898449 
0.314159 	 0.907500 
0.317301 	 0.916550 
0.320442 	 0.925600 
0.323584 	 0.934648 
0.326726 	 0.943696 
0.329867 	 0.952743 
0.333009 	 0.961789 
0.336150 	 0.970834 
0.339292 	 0.979878 
0.342434 	 0.988922 
0.345575 	 0.997965 
0.348717 	 1.007007 
0.351858 	 1.016047 
0.355000 	 1.025087 
0.358142 	 1.034127 
0.361283 	 1.043165 
0.364425 	 1.052202 
0.367566 	 1.061238 
0.370708 	 1.070274 
0.373850 	 1.079308 
0.376991 	 1.088342 
0.380133 	 1.097374 
0.383274 	 1.106405 
0.386416 	 1.115436 
0.389558 	 1.124465 
0.392699 	 1.133493 
0.395841 	 1.142521 
0.398982 	 1.151547 
0.402124 	 1.160572 
0.405265 	 1.169596 
0.408407 	 1.178619 
0.411549 	 1.187641 
0.414690 	 1.196662 
0.417832 	 1.205681 
0.420973 	 1.214700 
0.424115 	 1.223717 
0.427257 	 1.232733 
0.430398 	 1.241748 
0.433540 	 1.250762 
0.436681 	 1.259774 
0.439823 	 1.268786 
0.442965 	 1.277796 
0.446106 	 1.286804 
0.449248 	 1.295812 
0.452389 	 1.304818 
0.455531 	 1.313823 
0.458673 	 1.322826 
0.461814 	 1.331829 
0.464956 	 1.340830 
0.468097 	 1.349829 
0.471239 	 1.358827 
0.474380 	 1.367824 
0.477522 	 1.376819 
0.480664 	 1.385813 
0.483805 	 1.394806 
0.486947 	 1.403797 
0.490088 	 1.412787 
0.493230 	 1.421775 
0.496372 	 1.430761 
0.499513 	 1.439746 
0.502655 	 1.448730 
0.505796 	 1.457712 
0.508938 	 1.466692 
0.512080 	 1.475671 
0.515221 	 1.484648 
0.518363 	 1.493624 
0.521504 	 1.502598 
0.524646 	 1.511570 
0.527788 	 1.520541 
0.530929 	 1.529510 
0.534071 	 1.538477 
0.537212 	 1.547443 
0.540354 	 1.556406 
0.543496 	 1.565368 
0.546637 	 -1.567264 
0.549779 	 -1.558306 
0.552920 	 -1.549349 
0.556062 	 -1.540395 
0.559204 	 -1.531442 
0.562345 	 -1.522491 
0.565487 	 -1.513542 
0.568628 	 -1.504595 
0.571770 	 -1.495650 
0.574911 	 -1.486707 
0.578053 	 -1.477765 
0.581195 	 -1.468826 
0.584336 	 -1.459889 
0.587478 	 -1.450954 
0.590619 	 -1.442021 
0.593761 	 -1.433091 
0.596903 	 -1.424162 
0.600044 	 -1.415235 
0.603186 	 -1.406311 
0.606327 	 -1.397389 
0.609469 	 -1.388469 
0.612611 	 -1.379552 
0.615752 	 -1.370636 
0.618894 	 -1.361723 
0.622035 	 -1.352813 
0.625177 	 -1.343905 
0.628319 	 -1.334999 
0.631460 	 -1.326095 
0.634602 	 -1.317194 
0.637743 	 -1.308296 
0.640885 	 -1.299400 
0.644027 	 -1.290506 
0.647168 	 -1.281615 
0.650310 	 -1.272727 
0.653451 	 -1.263841 
0.656593 	 -1.254958 
0.659734 	 -1.246078 
0.662876 	 -1.237200 
0.666018 	 -1.228325 
0.669159 	 -1.219453 
0.672301 	 -1.210584 
0.675442 	 -1.201717 
0.678584 	 -1.192853 
0.681726 	 -1.183993 
0.684867 	 -1.175135 
0.688009 	 -1.166280 
0.691150 	 -1.157428 
0.694292 	 -1.148580 
0.697434 	 -1.139734 
0.700575 	 -1.130891 
0.703717 	 -1.122052 
0.706858 	 -1.113216 
0.710000 	 -1.104383 
0.713142 	 -1.095553 
0.716283 	 -1.086727 
0.719425 	 -1.077904 
0.722566 	 -1.069084 
0.725708 	 -1.060268 
